2025-08-01 14:48:12,915 INFO: VAL  EMBED:  epoch:25,train_loss:5.21,top_1_acc:0.0231,top_3_acc:0.0605,top_5_acc:0.0859 
2025-08-01 14:48:12,915 INFO: TEST EMBED:  epoch:25,train_loss:5.21,top_1_acc:0.255,top_3_acc:0.485,top_5_acc:0.57 
2025-08-01 14:48:23,430 INFO: VAL  EMBED:  epoch:26,train_loss:5.2,top_1_acc:0.0246,top_3_acc:0.0609,top_5_acc:0.0871 
2025-08-01 14:48:23,430 INFO: TEST EMBED:  epoch:26,train_loss:5.2,top_1_acc:0.265,top_3_acc:0.44,top_5_acc:0.51 
2025-08-01 14:48:33,962 INFO: VAL  EMBED:  epoch:27,train_loss:5.19,top_1_acc:0.0234,top_3_acc:0.061,top_5_acc:0.0896 
2025-08-01 14:48:33,962 INFO: TEST EMBED:  epoch:27,train_loss:5.19,top_1_acc:0.24,top_3_acc:0.435,top_5_acc:0.55 
2025-08-01 14:48:44,489 INFO: VAL  EMBED:  epoch:28,train_loss:5.18,top_1_acc:0.0239,top_3_acc:0.0646,top_5_acc:0.0897 
2025-08-01 14:48:44,490 INFO: TEST EMBED:  epoch:28,train_loss:5.18,top_1_acc:0.265,top_3_acc:0.47,top_5_acc:0.55 
2025-08-01 14:48:55,017 INFO: VAL  EMBED:  epoch:29,train_loss:5.18,top_1_acc:0.024,top_3_acc:0.065,top_5_acc:0.0895 
2025-08-01 14:48:55,017 INFO: TEST EMBED:  epoch:29,train_loss:5.18,top_1_acc:0.245,top_3_acc:0.46,top_5_acc:0.525 
2025-08-01 14:49:05,755 INFO: VAL  EMBED:  epoch:30,train_loss:5.16,top_1_acc:0.0257,top_3_acc:0.0654,top_5_acc:0.0903 
2025-08-01 14:49:05,755 INFO: TEST EMBED:  epoch:30,train_loss:5.16,top_1_acc:0.265,top_3_acc:0.44,top_5_acc:0.52 
2025-08-01 14:49:16,285 INFO: VAL  EMBED:  epoch:31,train_loss:5.16,top_1_acc:0.0239,top_3_acc:0.0658,top_5_acc:0.0927 
2025-08-01 14:49:16,285 INFO: TEST EMBED:  epoch:31,train_loss:5.16,top_1_acc:0.245,top_3_acc:0.47,top_5_acc:0.535 
2025-08-01 14:49:26,829 INFO: VAL  EMBED:  epoch:32,train_loss:5.16,top_1_acc:0.0258,top_3_acc:0.063,top_5_acc:0.0899 
2025-08-01 14:49:26,829 INFO: TEST EMBED:  epoch:32,train_loss:5.16,top_1_acc:0.235,top_3_acc:0.435,top_5_acc:0.545 
2025-08-01 14:49:37,375 INFO: VAL  EMBED:  epoch:33,train_loss:5.15,top_1_acc:0.0282,top_3_acc:0.0677,top_5_acc:0.0932 
2025-08-01 14:49:37,375 INFO: TEST EMBED:  epoch:33,train_loss:5.15,top_1_acc:0.24,top_3_acc:0.475,top_5_acc:0.575 
2025-08-01 14:49:47,930 INFO: VAL  EMBED:  epoch:34,train_loss:5.14,top_1_acc:0.0273,top_3_acc:0.0673,top_5_acc:0.0931 
2025-08-01 14:49:47,930 INFO: TEST EMBED:  epoch:34,train_loss:5.14,top_1_acc:0.245,top_3_acc:0.45,top_5_acc:0.53 
2025-08-01 14:49:58,715 INFO: VAL  EMBED:  epoch:35,train_loss:5.14,top_1_acc:0.0263,top_3_acc:0.0666,top_5_acc:0.0936 
